threshold,tpr,fpr
1.434113,0.16865671641791044,0.0005878894767783657
1.430741,0.16940298507462687,0.0005878894767783657
1.43027,0.1701492537313433,0.0005878894767783657
1.430113,0.1708955223880597,0.0005878894767783657
1.428694,0.17164179104477612,0.0005878894767783657
1.427574,0.17164179104477612,0.0008818342151675485
1.426959,0.17238805970149254,0.0008818342151675485
1.426159,0.17313432835820897,0.0008818342151675485
1.42555,0.17388059701492536,0.0008818342151675485
1.424823,0.1746268656716418,0.0008818342151675485
1.42212,0.17537313432835822,0.0008818342151675485
1.421294,0.1761194029850746,0.0008818342151675485
1.420519,0.17686567164179104,0.0008818342151675485
1.419206,0.17761194029850746,0.0008818342151675485
1.418454,0.1783582089552239,0.0008818342151675485
1.417986,0.1791044776119403,0.0008818342151675485
1.416342,0.1798507462686567,0.0008818342151675485
1.416134,0.18059701492537314,0.0008818342151675485
1.414581,0.18134328358208956,0.0008818342151675485
1.413562,0.18208955223880596,0.0008818342151675485
1.412991,0.18208955223880596,0.0011757789535567313
1.411796,0.18208955223880596,0.0014697236919459142
1.411793,0.1828358208955224,0.0014697236919459142
1.411037,0.18358208955223881,0.0014697236919459142
1.41057,0.1843283582089552,0.0014697236919459142
1.410464,0.18507462686567164,0.0014697236919459142
1.409752,0.18582089552238806,0.0014697236919459142
1.409464,0.1865671641791045,0.0014697236919459142
1.409347,0.1865671641791045,0.001763668430335097
1.408839,0.1873134328358209,0.001763668430335097
1.40591,0.1880597014925373,0.001763668430335097
1.404709,0.18880597014925374,0.001763668430335097
1.404378,0.18955223880597014,0.001763668430335097
1.403855,0.19029850746268656,0.001763668430335097
1.40367,0.191044776119403,0.001763668430335097
1.403636,0.1917910447761194,0.001763668430335097
1.403209,0.1925373134328358,0.001763668430335097
1.403014,0.19328358208955224,0.001763668430335097
1.402581,0.19402985074626866,0.001763668430335097
1.402432,0.1947761194029851,0.001763668430335097
1.401536,0.1947761194029851,0.00205761316872428
1.401057,0.19552238805970149,0.00205761316872428
1.4008,0.1962686567164179,0.00205761316872428
1.399988,0.19701492537313434,0.00205761316872428
1.398397,0.19776119402985073,0.00205761316872428
1.398005,0.19850746268656716,0.00205761316872428
1.397749,0.19925373134328359,0.00205761316872428
1.397552,0.2,0.00205761316872428
1.397388,0.2,0.0023515579071134627
1.39737,0.2007462686567164,0.0023515579071134627
1.396463,0.20149253731343283,0.0023515579071134627
1.396282,0.20149253731343283,0.0026455026455026454
1.392694,0.20223880597014926,0.0026455026455026454
1.392038,0.20298507462686566,0.0026455026455026454
1.391939,0.20373134328358208,0.0026455026455026454
1.391034,0.2044776119402985,0.0026455026455026454
1.390904,0.20522388059701493,0.0026455026455026454
1.390412,0.20597014925373133,0.0026455026455026454
1.388685,0.20597014925373133,0.0029394473838918285
1.387917,0.20671641791044776,0.0029394473838918285
1.387494,0.20746268656716418,0.0029394473838918285
1.387404,0.2082089552238806,0.0029394473838918285
1.384676,0.208955223880597,0.0029394473838918285
1.384062,0.20970149253731343,0.0029394473838918285
1.382343,0.21044776119402986,0.0029394473838918285
1.382019,0.21119402985074626,0.0029394473838918285
1.381624,0.21194029850746268,0.0029394473838918285
1.379111,0.2126865671641791,0.0029394473838918285
1.378769,0.21343283582089553,0.0029394473838918285
1.37785,0.21417910447761193,0.0029394473838918285
1.377564,0.21492537313432836,0.0029394473838918285
1.3773,0.21492537313432836,0.003233392122281011
1.376774,0.21567164179104478,0.003233392122281011
1.375324,0.21641791044776118,0.003233392122281011
1.375283,0.2171641791044776,0.003233392122281011
1.37483,0.21791044776119403,0.003233392122281011
1.374595,0.21865671641791046,0.003233392122281011
1.37448,0.21940298507462686,0.003233392122281011
1.373872,0.22014925373134328,0.003233392122281011
1.3725,0.2208955223880597,0.003233392122281011
1.37224,0.22164179104477613,0.003233392122281011
1.37223,0.22238805970149253,0.003233392122281011
1.371906,0.22313432835820896,0.003233392122281011
