threshold,precision,recall
1.157828,0.7834224598930482,0.4991482112436116
1.154652,0.7798408488063661,0.5008517887563884
1.153339,0.7722513089005235,0.5025553662691652
1.153417,0.7742782152230971,0.5025553662691652
1.153538,0.7763157894736842,0.5025553662691652
1.154041,0.7783641160949868,0.5025553662691652
1.154597,0.7804232804232805,0.5025553662691652
1.153266,0.7728459530026109,0.504258943781942
1.151283,0.7734375,0.5059625212947189
1.151078,0.7740259740259741,0.5076660988074957
1.150961,0.7746113989637305,0.5093696763202725
1.150134,0.7731958762886598,0.5110732538330494
1.150317,0.7751937984496124,0.5110732538330494
1.149291,0.7737789203084833,0.5127768313458262
1.147744,0.7743589743589744,0.514480408858603
1.147403,0.7749360613810742,0.5161839863713799
1.146601,0.7755102040816326,0.5178875638841567
1.146515,0.7760814249363868,0.5195911413969335
1.145932,0.7727272727272727,0.5212947189097104
1.146321,0.7746835443037975,0.5212947189097104
1.146329,0.7766497461928934,0.5212947189097104
1.145662,0.7732997481108312,0.5229982964224872
1.145588,0.7738693467336684,0.524701873935264
1.144024,0.770573566084788,0.5264054514480409
1.144531,0.7725,0.5264054514480409
1.144647,0.7744360902255639,0.5264054514480409
1.143828,0.7711442786069652,0.5281090289608177
1.143716,0.771712158808933,0.5298126064735945
1.142548,0.7703703703703704,0.5315161839863713
1.143481,0.7722772277227723,0.5315161839863713
1.142168,0.770935960591133,0.5332197614991482
1.141267,0.7696078431372549,0.534923339011925
1.141902,0.7714987714987716,0.534923339011925
1.138691,0.7645631067961165,0.5366269165247018
1.140034,0.7664233576642335,0.5366269165247018
1.140412,0.7682926829268293,0.5366269165247018
1.140863,0.7701711491442543,0.5366269165247018
1.138436,0.7651331719128329,0.5383304940374787
1.137694,0.763855421686747,0.5400340715502555
1.138248,0.7657004830917874,0.5400340715502555
1.136417,0.762589928057554,0.5417376490630323
1.137136,0.7644230769230769,0.5417376490630323
1.132778,0.7595238095238095,0.5434412265758092
1.134955,0.7613365155131265,0.5434412265758092
1.136374,0.7631578947368421,0.5434412265758092
1.132048,0.7600950118764845,0.545144804088586
1.131259,0.7570754716981132,0.5468483816013628
1.131571,0.7588652482269503,0.5468483816013628
1.132031,0.7606635071090048,0.5468483816013628
1.130663,0.7576470588235295,0.5485519591141397
1.130498,0.7582159624413145,0.5502555366269165
1.127921,0.7552447552447552,0.5519591141396933
1.128974,0.7570093457943925,0.5519591141396933
1.129083,0.7587822014051522,0.5519591141396933
1.127415,0.7558139534883721,0.5536626916524702
1.12718,0.7563805104408353,0.555366269165247
1.123347,0.75,0.5570698466780238
1.125313,0.7517241379310344,0.5570698466780238
1.125659,0.7534562211981567,0.5570698466780238
1.126158,0.7551963048498845,0.5570698466780238
1.126615,0.7569444444444444,0.5570698466780238
1.121211,0.7471526195899773,0.5587734241908007
1.12151,0.7488584474885844,0.5587734241908007
1.122081,0.7505720823798627,0.5587734241908007
1.11929,0.7426636568848759,0.5604770017035775
1.120467,0.744343891402715,0.5604770017035775
1.120665,0.746031746031746,0.5604770017035775
1.120934,0.7477272727272727,0.5604770017035775
1.11832,0.7432432432432432,0.5621805792163543
1.115384,0.7306843267108167,0.5638841567291312
1.115702,0.7323008849557522,0.5638841567291312
1.11572,0.7339246119733924,0.5638841567291312
1.115843,0.7355555555555555,0.5638841567291312
1.116467,0.7371937639198218,0.5638841567291312
1.116886,0.7388392857142857,0.5638841567291312
1.116929,0.7404921700223713,0.5638841567291312
1.117131,0.742152466367713,0.5638841567291312
1.117147,0.7438202247191011,0.5638841567291312
1.115277,0.7312775330396476,0.565587734241908
1.115018,0.7318681318681318,0.5672913117546848
1.113366,0.7308533916849015,0.5689948892674617
1.11402,0.7324561403508771,0.5689948892674617
1.110258,0.7251082251082251,0.5706984667802385
1.11254,0.7266811279826464,0.5706984667802385
1.112547,0.7282608695652174,0.5706984667802385
1.112665,0.7298474945533769,0.5706984667802385
1.113278,0.7314410480349345,0.5706984667802385
1.109782,0.7241379310344828,0.5724020442930153
1.110131,0.7257019438444925,0.5724020442930153
1.109643,0.723175965665236,0.5741056218057922
1.109764,0.7247311827956989,0.5741056218057922
1.108181,0.7176220806794055,0.575809199318569
1.108414,0.7191489361702128,0.575809199318569
1.109163,0.720682302771855,0.575809199318569
1.109471,0.7222222222222222,0.575809199318569
1.109518,0.7237687366167024,0.575809199318569
1.103247,0.7092050209205021,0.5775127768313458
1.104131,0.710691823899371,0.5775127768313458
1.104662,0.7121848739495799,0.5775127768313458
1.104956,0.7136842105263158,0.5775127768313458
1.106271,0.7151898734177216,0.5775127768313458
1.10641,0.7167019027484144,0.5775127768313458
1.107211,0.7182203389830508,0.5775127768313458
